Time,Etalon,Fcn1 (0.0054 -> 0.0081),Fcn1 (0.0054 -> 0.0102),Fcn17 (0.027 -> 0.0405),Fcn17 (0.027 -> 0.054),Fcn7 (0.025 -> 0.0375),Fcn7 (0.025 -> 0.05),Fcn9 (0.45 -> 0.625),Fcn9 (0.45 -> 0.90),Fcn11 (0.015 -> 0.0225),Fcn11 (0.015 -> 0.030),Fcn14 (0.306 -> 0.459),Fcn14 (0.306 -> 0.612)
1.028,30.71656784,30.87173687,30.98096766,30.71656783,30.71656719,32.14012216,33.65264789,46.26973741,54.12716064,30.28638993,29.83283278,14.82079092,5.434696886
1.03,30.61417584,30.76899738,30.87798632,30.61417584,30.61417521,32.0314173,33.53723563,46.17589243,54.07684948,30.18680038,29.736198,14.7522769,5.361910733
1.032,30.51201757,30.66649093,30.77523751,30.51201756,30.51201696,31.92297415,33.42211483,46.0819956,54.02619502,30.0874263,29.63975943,14.68407884,5.289606199
1.034,30.41009341,30.56421795,30.67272167,30.41009341,30.41009283,31.81479299,33.30728564,45.98804939,53.975201,29.9882682,29.54351771,14.61619528,5.217780631
1.036,30.30840376,30.46217882,30.57043921,30.30840376,30.3084032,31.70687409,33.19274817,45.89405622,53.92387111,29.88932659,29.44747349,14.54862479,5.146431388
1.038,30.206949,30.36037395,30.46839054,30.206949,30.20694846,31.59921769,33.07850257,45.80001851,53.87220903,29.79060196,29.35162737,14.48136591,5.075555842
1.04,30.10572948,30.25880373,30.36657605,30.10572948,30.10572896,31.49182405,32.96454893,45.70593864,53.8202184,29.6920948,29.25597997,14.41441722,5.005151381
1.042,30.00474557,30.15746852,30.26499612,30.00474557,30.00474507,31.38469339,32.85088737,45.61181898,53.76790283,29.59380557,29.16053187,14.34777729,4.935215403
1.044,29.90399761,30.05636868,30.16365114,29.90399761,29.90399713,31.27782593,32.73751798,45.51766188,53.71526592,29.49573473,29.06528365,14.2814447,4.865745321
1.046,29.80348594,29.95550456,30.06254146,29.80348594,29.80348547,31.1712219,32.62444085,45.42346966,53.66231123,29.39788274,28.97023589,14.21541803,4.79673856
1.048,29.70321087,29.85487651,29.96166743,29.70321087,29.70321042,31.0648815,32.51165604,45.32924461,53.6090423,29.30025003,28.87538914,14.14969587,4.728192561
1.05,29.60317272,29.75448486,29.8610294,29.60317272,29.60317229,30.95880491,32.39916362,45.23498903,53.55546263,29.20283702,28.78074395,14.08427683,4.660104773
1.052,29.5033718,29.65432991,29.76062769,29.50337179,29.50337138,30.85299232,32.28696366,45.14070515,53.50157572,29.10564414,28.68630085,14.01915951,4.592472663
1.054,29.40380839,29.55441199,29.66046262,29.40380838,29.40380798,30.7474439,32.1750562,45.04639524,53.44738501,29.00867178,28.59206035,13.95434252,4.525293708
1.056,29.30448277,29.45473138,29.56053451,29.30448277,29.30448239,30.64215983,32.06344128,44.95206148,53.39289395,28.91192034,28.49802299,13.88982448,4.458565399
1.058,29.20539523,29.35528838,29.46084365,29.20539523,29.20539486,30.53714025,31.95211892,44.85770609,53.33810593,28.8153902,28.40418924,13.82560401,4.392285238
1.06,29.10654603,29.25608327,29.36139034,29.10654602,29.10654567,30.43238531,31.84108916,44.76333124,53.28302435,28.71908173,28.31055959,13.76167975,4.326450741
1.062,29.00793541,29.15711631,29.26217484,29.0079354,29.00793506,30.32789515,31.73035199,44.66893907,53.22765255,28.6229953,28.21713453,13.69805033,4.261059438
1.064,28.90956362,29.05838776,29.16319744,28.90956361,28.90956328,30.22366989,31.61990744,44.57453173,53.17199387,28.52713125,28.12391452,13.63471439,4.196108869
1.066,28.81143089,28.95989787,29.06445839,28.81143089,28.81143057,30.11970965,31.50975548,44.48011132,53.11605162,28.43148993,28.03090001,13.57167058,4.131596589
1.068,28.71353745,28.86164688,28.96595793,28.71353745,28.71353714,30.01601454,31.39989611,44.38567993,53.05982908,28.33607167,27.93809145,13.50891756,4.067520162
1.07,28.61588352,28.76363502,28.86769632,28.61588352,28.61588322,29.91258466,31.29032931,44.29123963,53.00332949,28.24087679,27.84548926,13.44645399,4.003877168
1.072,28.51846929,28.66586251,28.76967378,28.51846929,28.518469,29.80942011,31.18105504,44.19679249,52.94655611,28.1459056,27.75309387,13.38427854,3.940665198
1.074,28.42129497,28.56832956,28.67189053,28.42129497,28.42129469,29.70652096,31.07207328,44.10234053,52.88951213,28.05115839,27.6609057,13.32238988,3.877881855
1.076,28.32436075,28.47103637,28.57434678,28.32436074,28.32436048,29.60388729,30.96338397,44.00788575,52.83220074,27.95663547,27.56892513,13.26078669,3.815524753
1.078,28.22766679,28.37398314,28.47704273,28.22766679,28.22766653,29.50151917,30.85498705,43.91343017,52.7746251,27.86233711,27.47715256,13.19946766,3.753591521
1.08,28.13121328,28.27717004,28.37997859,28.13121328,28.13121303,29.39941666,30.74688248,43.81897574,52.71678835,27.76826359,27.38558837,13.13843148,3.692079799
1.082,28.03500036,28.18059726,28.28315453,28.03500036,28.03500013,29.29757979,30.63907018,43.72452443,52.6586936,27.67441516,27.29423293,13.07767685,3.630987237
1.084,27.93902821,28.08426495,28.18657073,27.93902821,27.93902798,29.19600862,30.53155007,43.63007817,52.60034394,27.58079208,27.20308661,13.01720247,3.570311499
1.086,27.84329695,27.98817328,28.09022735,27.84329695,27.84329673,29.09470318,30.42432206,43.53563888,52.54174243,27.4873946,27.11214974,12.95700706,3.510050261
1.088,27.74780672,27.89232239,27.99412456,27.74780672,27.74780651,28.99366349,30.31738608,43.44120845,52.48289213,27.39422295,27.02142267,12.89708932,3.450201211
1.09,27.65255765,27.79671242,27.8982625,27.65255765,27.65255745,28.89288956,30.210742,43.34678876,52.42379605,27.30127735,26.93090573,12.83744798,3.390762047
1.092,27.55754986,27.70134351,27.80264132,27.55754986,27.55754966,28.79238142,30.10438974,43.25238168,52.36445718,27.20855802,26.84059923,12.77808178,3.331730481
1.094,27.46278346,27.60621578,27.70726113,27.46278346,27.46278327,28.69213905,29.99832917,43.15798905,52.30487852,27.11606517,26.7505035,12.71898943,3.273104234
1.096,27.36825854,27.51132933,27.61212208,27.36825854,27.36825836,28.59216246,29.89256018,43.0636127,52.24506299,27.023799,26.66061883,12.66016969,3.214881042
1.098,27.27397521,27.41668428,27.51722427,27.27397521,27.27397503,28.49245162,29.78708263,42.96925442,52.18501355,26.9317597,26.57094551,12.60162129,3.15705865
1.1,27.17993355,27.32228073,27.42256782,27.17993355,27.17993338,28.39300653,29.68189639,42.87491601,52.12473308,26.83994744,26.48148383,12.54334299,3.099634816
1.102,27.08613363,27.22811877,27.32815281,27.08613363,27.08613346,28.29382714,29.57700132,42.78059924,52.06422449,26.74836241,26.39223406,12.48533354,3.042607307
1.104,26.99257553,27.13419847,27.23397934,26.99257553,26.99257537,28.19491342,29.47239726,42.68630586,52.00349064,26.65700477,26.30319646,12.42759172,2.985973906
1.106,26.8992593,27.04051991,27.1400475,26.8992593,26.89925915,28.09626533,29.36808407,42.59203762,51.94253436,26.56587466,26.21437129,12.37011627,2.929732402
1.108,26.80618501,26.94708316,27.04635736,26.80618501,26.80618487,27.99788282,29.26406158,42.49779622,51.88135848,26.47497225,26.12575879,12.31290599,2.873880599
1.11,26.7133527,26.85388828,26.95290898,26.7133527,26.71335256,27.89976582,29.16032962,42.40358337,51.8199658,26.38429767,26.03735921,12.25595965,2.818416312
1.112,26.62076241,26.76093532,26.85970243,26.62076241,26.62076227,27.80191428,29.05688801,42.30940075,51.7583591,26.29385105,25.94917277,12.19927602,2.763337364
1.114,26.52841417,26.66822432,26.76673776,26.52841417,26.52841404,27.70432813,28.95373657,42.21525003,51.69654113,26.20363252,25.86119969,12.14285392,2.708641594
1.116,26.436308,26.57575532,26.67401501,26.436308,26.43630787,27.60700727,28.85087512,42.12113286,51.63451464,26.11364218,25.77344018,12.08669212,2.654326848
1.118,26.34444393,26.48352834,26.58153421,26.34444393,26.34444381,27.50995164,28.74830345,42.02705088,51.57228232,26.02388016,25.68589445,12.03078943,2.600390984
1.12,26.25282196,26.39154341,26.48929541,26.25282196,26.25282184,27.41316113,28.64602137,41.9330057,51.50984689,25.93434655,25.59856269,11.97514467,2.546831873
1.122,26.16144209,26.29980055,26.39729862,26.16144209,26.16144198,27.31663564,28.54402867,41.83899893,51.44721101,25.84504143,25.51144509,11.91975663,2.493647395
1.124,26.07030433,26.20829975,26.30554385,26.07030433,26.07030422,27.22037508,28.44232514,41.74503214,51.38437734,25.75596491,25.42454182,11.86462415,2.440835441
1.126,25.97940866,26.11704102,26.21403111,25.97940866,25.97940856,27.12437932,28.34091055,41.65110691,51.32134851,25.66711704,25.33785305,11.80974604,2.388393913
1.128,25.88875507,26.02602435,26.12276041,25.88875506,25.88875496,27.02864826,28.23978468,41.55722478,51.25812714,25.57849791,25.25137896,11.75512113,2.336320724
1.13,25.79834352,25.93524974,26.03173174,25.79834352,25.79834342,26.93318176,28.1389473,41.4633873,51.19471581,25.49010758,25.16511968,11.70074826,2.284613798
1.132,25.70817399,25.84471715,25.94094508,25.70817399,25.70817389,26.8379797,28.03839817,41.36959599,51.1311171,25.40194609,25.07907537,11.64662626,2.233271068
1.134,25.61824644,25.75442656,25.85040042,25.61824644,25.61824634,26.74304193,27.93813705,41.27585234,51.06733357,25.3140135,24.99324617,11.59275399,2.18229048
1.136,25.52856082,25.66437793,25.76009772,25.52856082,25.52856073,26.64836832,27.83816369,41.18215786,51.00336775,25.22630985,24.9076322,11.53913029,2.131669989
1.138,25.43911709,25.57457123,25.67003696,25.43911709,25.439117,26.55395871,27.73847784,41.08851401,50.93922214,25.13883518,24.8222336,11.48575402,2.081407561
1.14,25.34991519,25.48500641,25.58021809,25.34991519,25.3499151,26.45981295,27.63907924,40.99492225,50.87489926,25.0515895,24.73705046,11.43262403,2.031501172
1.142,25.26095504,25.39568341,25.49064106,25.26095504,25.26095497,26.36593087,27.53996761,40.90138402,50.81040158,24.96457284,24.65208291,11.3797392,1.981948809
1.144,25.1722366,25.30660217,25.40130584,25.1722366,25.17223652,26.27231232,27.44114269,40.80790076,50.74573154,24.87778522,24.56733104,11.3270984,1.932748468
1.146,25.08375976,25.21776263,25.31221234,25.08375976,25.08375969,26.17895711,27.34260421,40.71447387,50.68089159,24.79122663,24.48279495,11.2747005,1.883898158
1.148,24.99552447,25.12916472,25.22336052,24.99552446,24.99552439,26.08586507,27.24435189,40.62110476,50.61588416,24.70489707,24.39847472,11.22254438,1.835395896
1.15,24.90753061,25.04080834,25.13475029,24.90753061,24.90753054,25.99303601,27.14638543,40.5277948,50.55071163,24.61879655,24.31437043,11.17062894,1.787239709
1.152,24.81977811,24.95269343,25.04638157,24.81977811,24.81977805,25.90046974,27.04870454,40.43454538,50.48537639,24.53292505,24.23048215,11.11895306,1.739427636
1.154,24.73226686,24.86481989,24.9582543,24.73226686,24.7322668,25.80816608,26.95130893,40.34135783,50.41988081,24.44728254,24.14680994,11.06751563,1.691957725
1.156,24.64499675,24.77718761,24.87036836,24.64499675,24.64499669,25.7161248,26.8541983,40.24823351,50.35422723,24.361869,24.06335387,11.01631557,1.644828033
1.158,24.55796768,24.68979651,24.78272367,24.55796768,24.55796762,25.62434572,26.75737234,40.15517373,50.28841797,24.2766844,23.98011399,10.96535178,1.598036629
1.16,24.47117952,24.60264646,24.69532012,24.47117952,24.47117946,25.53282862,26.66083074,40.06217981,50.22245536,24.1917287,23.89709034,10.91462317,1.55158159
1.162,24.38463215,24.51573736,24.60815761,24.38463215,24.38463209,25.44157328,26.56457318,39.96925305,50.15634167,24.10700185,23.81428295,10.86412866,1.505461006
1.164,24.29832544,24.42906908,24.52123602,24.29832544,24.29832538,25.35057948,26.46859935,39.87639473,50.09007918,24.0225038,23.73169185,10.81386717,1.459672972
1.166,24.21225925,24.3426415,24.43455523,24.21225925,24.2122592,25.25984699,26.37290891,39.78360611,50.02367015,23.93823449,23.64931708,10.76383763,1.414215598
1.168,24.12643346,24.25645449,24.34811512,24.12643346,24.12643341,25.16937558,26.27750153,39.69088847,49.95711681,23.85419387,23.56715865,10.71403897,1.369087
1.17,24.0408479,24.17050791,24.26191555,24.0408479,24.04084786,25.07916501,26.18237689,39.59824302,49.89042139,23.77038185,23.48521656,10.66447013,1.324285305
1.172,23.95550244,24.08480161,24.17595639,23.95550244,23.95550239,24.98921504,26.08753464,39.50567102,49.82358609,23.68679838,23.40349083,10.61513004,1.279808651
1.174,23.8703969,23.99933545,24.0902375,23.8703969,23.87039686,24.89952542,25.99297444,39.41317367,49.75661309,23.60344335,23.32198146,10.56601766,1.235655182
1.176,23.78553114,23.91410927,24.00475873,23.78553114,23.7855311,24.81009591,25.89869593,39.32075216,49.68950457,23.5203167,23.24068842,10.51713193,1.191823056
1.178,23.70090499,23.82912293,23.91951992,23.70090499,23.70090495,24.72092624,25.80469878,39.22840771,49.62226268,23.43741832,23.15961172,10.46847182,1.148310438
1.18,23.61651827,23.74437624,23.83452092,23.61651827,23.61651823,24.63201615,25.71098261,39.13614147,49.55488955,23.35474812,23.07875133,10.42003629,1.105115502
1.182,23.5323708,23.65986905,23.74976156,23.5323708,23.53237077,24.54336537,25.61754707,39.0439546,49.48738729,23.27230599,22.99810722,10.37182429,1.062236433
1.184,23.44846241,23.57560118,23.66524169,23.44846241,23.44846238,24.45497365,25.5243918,38.95184827,49.41975803,23.19009183,22.91767936,10.32383481,1.019671424
1.186,23.36479291,23.49157245,23.58096111,23.36479291,23.36479288,24.36684069,25.43151642,38.85982361,49.35200383,23.10810552,22.83746772,10.27606681,0.977418679
1.188,23.28136211,23.40778268,23.49691966,23.28136211,23.28136208,24.27896622,25.33892056,38.76788173,49.28412677,23.02634694,22.75747224,10.22851927,0.935476409
1.19,23.19816981,23.32423167,23.41311716,23.19816981,23.19816977,24.19134996,25.24660384,38.67602376,49.2161289,22.94481596,22.67769289,10.18119119,0.893842837
1.192,23.1152158,23.24091924,23.3295534,23.1152158,23.11521577,24.10399161,25.15456589,38.58425079,49.14801225,22.86351247,22.5981296,10.13408155,0.852516192
1.194,23.03249989,23.15784519,23.24622821,23.03249989,23.03249986,24.0168909,25.06280631,38.4925639,49.07977886,22.78243631,22.51878232,10.08718934,0.811494716
1.196,22.95002186,23.07500931,23.16314138,22.95002186,22.95002183,23.93004751,24.97132472,38.40096418,49.01143071,22.70158736,22.43965098,10.04051357,0.770776656
1.198,22.8677815,22.99241139,23.0802927,22.8677815,22.86778148,23.84346114,24.88012073,38.30945268,48.94296981,22.62096546,22.3607355,9.994053234,0.730360271
1.2,22.78577859,22.91005123,22.99768198,22.78577859,22.78577857,23.7571315,24.78919394,38.21803046,48.87439813,22.54057046,22.28203581,9.947807342,0.690243828
1.202,22.70401291,22.8279286,22.915309,22.70401291,22.70401288,23.67105827,24.69854394,38.12669855,48.80571762,22.46040222,22.20355182,9.901774908,0.650425603
1.204,22.62248422,22.74604329,22.83317355,22.62248422,22.62248419,23.58524114,24.60817034,38.03545797,48.73693022,22.38046056,22.12528345,9.855954947,0.610903882
1.206,22.54119229,22.66439507,22.75127539,22.54119229,22.54119227,23.49967979,24.51807273,37.94430975,48.66803786,22.30074533,22.04723061,9.810346481,0.571676957
1.208,22.46013689,22.5829837,22.66961432,22.46013689,22.46013687,23.41437389,24.42825069,37.85325488,48.59904246,22.22125636,21.96939319,9.764948538,0.532743131
1.21,22.37931778,22.50180896,22.58819009,22.37931778,22.37931775,23.32932314,24.33870381,37.76229436,48.52994591,22.14199346,21.89177109,9.719760146,0.494100717
1.212,22.2987347,22.4208706,22.50700247,22.2987347,22.29873468,23.24452718,24.24943168,37.67142916,48.46075008,22.06295647,21.8143642,9.674780341,0.455748033
1.214,22.21838742,22.34016838,22.42605124,22.21838742,22.2183874,23.1599857,24.16043387,37.58066025,48.39145686,21.98414519,21.73717241,9.630008163,0.41768341
1.216,22.13827567,22.25970206,22.34533613,22.13827567,22.13827565,23.07569836,24.07170995,37.48998859,48.32206808,21.90555945,21.66019561,9.585442654,0.379905185
1.218,22.0583992,22.17947138,22.26485691,22.0583992,22.05839918,22.99166481,23.98325951,37.39941512,48.25258559,21.82719904,21.58343365,9.541082864,0.342411705
1.22,21.97875775,22.09947609,22.18461332,21.97875775,21.97875773,22.90788472,23.89508211,37.30894078,48.1830112,21.74906377,21.50688643,9.496927845,0.305201323
1.222,21.89935105,22.01971592,22.10460511,21.89935105,21.89935103,22.82435773,23.80717731,37.21856648,48.11334673,21.67115344,21.4305538,9.452976654,0.268272403
1.224,21.82017883,21.94019062,22.02483203,21.82017883,21.82017881,22.74108349,23.71954468,37.12829315,48.04359397,21.59346785,21.35443562,9.409228351,0.231623318
1.226,21.74124082,21.86089992,21.9452938,21.74124082,21.7412408,22.65806165,23.63218377,37.03812168,47.97375469,21.51600678,21.27853176,9.365682003,0.195252448
1.228,21.66253674,21.78184355,21.86599016,21.66253674,21.66253672,22.57529185,23.54509415,36.94805296,47.90383066,21.43877002,21.20284206,9.32233668,0.159158181
1.23,21.58406631,21.70302122,21.78692085,21.58406631,21.58406629,22.49277374,23.45827537,36.85808788,47.83382364,21.36175734,21.12736637,9.279191455,0.123338915
1.232,21.50582925,21.62443267,21.70808557,21.50582925,21.50582923,22.41050694,23.37172697,36.76822729,47.76373535,21.28496854,21.05210454,9.236245407,0.087793054
1.234,21.42782526,21.5460776,21.62948407,21.42782526,21.42782525,22.32849108,23.28544851,36.67847206,47.69356751,21.20840338,20.97705641,9.193497618,0.052519014
1.236,21.35005406,21.46795574,21.55111605,21.35005406,21.35005405,22.24672581,23.19943952,36.58882303,47.62332185,21.13206164,20.9022218,9.150947176,0.017515215
1.238,21.27251535,21.39006679,21.47298123,21.27251535,21.27251534,22.16521073,23.11369956,36.49928104,47.55300004,21.05594307,20.82760056,9.108593172,-0.017219911
1.24,21.19520883,21.31241047,21.39507932,21.19520883,21.19520882,22.08394548,23.02822816,36.40984692,47.48260378,20.98004744,20.7531925,9.0664347,-0.051687927
1.242,21.11813421,21.23498647,21.31741003,21.11813421,21.11813419,22.00292968,22.94302486,36.32052149,47.41213473,20.90437451,20.67899745,9.02447086,-0.085890385
1.244,21.04129116,21.15779449,21.23997306,21.04129116,21.04129115,21.92216294,22.85808919,36.23130555,47.34159454,20.82892404,20.60501522,8.982700755,-0.119828832
1.246,20.9646794,21.08083423,21.16276811,20.96467939,20.96467938,21.84164487,22.77342068,36.14219989,47.27098486,20.75369576,20.53124563,8.941123494,-0.153504805
1.248,20.88829859,21.00410538,21.08579487,20.88829859,20.88829858,21.76137509,22.68901886,36.0532053,47.2003073,20.67868944,20.45768849,8.899738188,-0.186919832
1.25,20.81214843,20.92760764,21.00905305,20.81214843,20.81214842,21.6813532,22.60488326,35.96432257,47.12956349,20.60390481,20.38434359,8.858543952,-0.220075435
1.252,20.7362286,20.85134068,20.93254233,20.7362286,20.73622859,21.60157881,22.5210134,35.87555245,47.05875503,20.52934161,20.31121076,8.817539907,-0.252973128
1.254,20.66053878,20.7753042,20.8562624,20.66053878,20.66053877,21.52205152,22.4374088,35.7868957,46.9878835,20.45499958,20.23828977,8.776725176,-0.285614416
1.256,20.58507863,20.69949786,20.78021293,20.58507863,20.58507862,21.44277093,22.35406898,35.69835306,46.91695048,20.38087845,20.16558042,8.736098888,-0.318000796
1.258,20.50984784,20.62392136,20.70439362,20.50984784,20.50984783,21.36373663,22.27099346,35.60992529,46.84595752,20.30697794,20.09308251,8.695660174,-0.350133759
1.26,20.43484607,20.54857435,20.62880414,20.43484607,20.43484606,21.28494822,22.18818174,35.52161309,46.77490619,20.2332978,20.02079582,8.655408171,-0.382014787
1.262,20.36007299,20.47345652,20.55344416,20.36007299,20.36007298,21.20640529,22.10563335,35.4334172,46.70379801,20.15983773,19.94872012,8.615342018,-0.413645353
1.264,20.28552826,20.39856753,20.47831335,20.28552826,20.28552825,21.12810743,22.02334779,35.34533832,46.63263451,20.08659746,19.8768552,8.575460859,-0.445026924
1.266,20.21121154,20.32390704,20.40341138,20.21121154,20.21121153,21.05005422,21.94132457,35.25737715,46.56141721,20.0135767,19.80520084,8.535763842,-0.47616096
1.268,20.13712249,20.24947472,20.32873792,20.13712249,20.13712248,20.97224525,21.85956318,35.16953438,46.49014759,19.94077517,19.7337568,8.496250119,-0.507048911
1.27,20.06326076,20.17527022,20.25429263,20.06326076,20.06326075,20.8946801,21.77806315,35.08181069,46.41882715,19.86819257,19.66252285,8.456918845,-0.537692222
1.272,19.989626,20.1012932,20.18007516,19.989626,19.98962599,20.81735835,21.69682396,34.99420675,46.34745736,19.79582861,19.59149875,8.41776918,-0.568092328
1.274,19.91621786,20.02754332,20.10608518,19.91621786,19.91621786,20.74027956,21.61584511,34.90672323,46.27603968,19.72368299,19.52068427,8.378800287,-0.598250658
1.276,19.843036,19.95402022,20.03232233,19.843036,19.84303599,20.66344332,21.5351261,34.81936078,46.20457557,19.65175542,19.45007916,8.340011334,-0.628168633
1.278,19.77008004,19.88072355,19.95878627,19.77008004,19.77008003,20.5868492,21.45466643,34.73212005,46.13306647,19.58004558,19.37968317,8.301401491,-0.657847667
1.28,19.69734963,19.80765295,19.88547665,19.69734963,19.69734963,20.51049677,21.37446559,34.64500167,46.06151379,19.50855318,19.30949606,8.262969934,-0.687289166
1.282,19.62484442,19.73480808,19.8123931,19.62484442,19.62484441,20.43438558,21.29452307,34.55800627,45.98991895,19.43727791,19.23951756,8.224715841,-0.71649453
1.284,19.55256402,19.66218856,19.73953528,19.55256402,19.55256402,20.35851521,21.21483835,34.47113447,45.91828336,19.36621944,19.16974744,8.186638394,-0.745465149
1.286,19.48050809,19.58979403,19.66690282,19.48050809,19.48050809,20.28288522,21.13541092,34.38438687,45.84660841,19.29537748,19.10018541,8.148736779,-0.774202409
1.288,19.40867625,19.51762414,19.59449536,19.40867625,19.40867624,20.20749517,21.05624027,34.29776409,45.77489548,19.22475169,19.03083123,8.111010188,-0.802707686
1.29,19.33706812,19.4456785,19.52231253,19.33706812,19.33706811,20.13234461,20.97732589,34.21126672,45.70314593,19.15434176,18.96168463,8.073457812,-0.830982349
1.292,19.26568333,19.37395676,19.45035397,19.26568333,19.26568333,20.05743311,20.89866724,34.12489534,45.63136112,19.08414737,18.89274533,8.03607885,-0.859027763
1.294,19.19452151,19.30245853,19.37861931,19.19452151,19.19452151,19.98276021,20.82026382,34.03865053,45.55954241,19.01416819,18.82401306,7.998872503,-0.886845282
1.296,19.12358228,19.23118345,19.30710817,19.12358228,19.12358227,19.90832547,20.7421151,33.95253285,45.48769111,18.9444039,18.75548756,7.961837975,-0.914436254
1.298,19.05286525,19.16013113,19.23582018,19.05286525,19.05286525,19.83412843,20.66422055,33.86654287,45.41580856,18.87485415,18.68716853,7.924974475,-0.941802021
1.3,18.98237005,19.08930119,19.16475496,18.98237005,18.98237004,19.76016865,20.58657966,33.78068114,45.34389607,18.80551862,18.61905571,7.888281215,-0.968943917
1.302,18.91209628,19.01869326,19.09391213,18.91209628,18.91209627,19.68644567,20.50919189,33.6949482,45.27195494,18.73639697,18.5511488,7.85175741,-0.99586327
1.304,18.84204355,18.94830694,19.02329132,18.84204355,18.84204355,19.61295903,20.43205672,33.6093446,45.19998646,18.66748887,18.48344752,7.815402279,-1.022561399
1.306,18.77221149,18.87814186,18.95289212,18.77221149,18.77221149,19.53970828,20.35517361,33.52387085,45.1279919,18.59879396,18.41595157,7.779215046,-1.049039618
1.308,18.70259969,18.80819762,18.88271417,18.70259969,18.70259969,19.46669295,20.27854203,33.43852749,45.05597254,18.53031192,18.34866068,7.743194937,-1.075299234
1.31,18.63320777,18.73847382,18.81275707,18.63320777,18.63320776,19.39391259,20.20216146,33.35331502,44.98392964,18.46204238,18.28157454,7.707341182,-1.101341546
1.312,18.56403531,18.66897009,18.74302043,18.56403531,18.56403531,19.32136673,20.12603135,33.26823395,44.91186443,18.39398501,18.21469285,7.671653014,-1.127167846
1.314,18.49508194,18.59968602,18.67350385,18.49508194,18.49508194,19.2490549,20.05015118,33.18328477,44.83977816,18.32613945,18.14801531,7.636129671,-1.15277942
1.316,18.42634724,18.53062121,18.60420695,18.42634724,18.42634724,19.17697665,19.9745204,33.09846798,44.76767206,18.25850535,18.08154162,7.600770393,-1.178177549
1.318,18.35783082,18.46177528,18.53512932,18.35783082,18.35783081,19.1051315,19.89913847,33.01378407,44.69554734,18.19108236,18.01527148,7.565574423,-1.203363503
1.32,18.28953226,18.3931478,18.46627057,18.28953226,18.28953226,19.03351898,19.82400486,32.92923349,44.6234052,18.12387011,17.94920458,7.53054101,-1.228338549
1.322,18.22145117,18.32473839,18.39763029,18.22145117,18.22145117,18.96213862,19.74911902,32.84481673,44.55124684,18.05686824,17.8833406,7.495669405,-1.253103946
1.324,18.15358713,18.25654664,18.32920809,18.15358713,18.15358713,18.89098994,19.67448042,32.76053425,44.47907345,17.99007641,17.81767923,7.460958861,-1.277660946
1.326,18.08593974,18.18857213,18.26100355,18.08593974,18.08593974,18.82007248,19.6000885,32.67638648,44.4068862,17.92349423,17.75222016,7.426408637,-1.302010795
1.328,18.01850859,18.12081447,18.19301627,18.01850859,18.01850859,18.74938575,19.52594273,32.5923739,44.33468625,17.85712135,17.68696306,7.392017994,-1.326154732
1.33,17.95129326,18.05327324,18.12524585,17.95129326,17.95129325,18.67892928,19.45204256,32.50849692,44.26247476,17.7909574,17.62190763,7.357786197,-1.350093989
1.332,17.88429333,17.98594803,18.05769187,17.88429333,17.88429333,18.60870259,19.37838743,32.42475599,44.19025287,17.725002,17.55705353,7.323712514,-1.373829793
1.334,17.81750839,17.91883842,17.99035392,17.81750839,17.81750839,18.5387052,19.30497681,32.34115152,44.11802173,17.65925478,17.49240044,7.289796215,-1.397363364
1.336,17.75093803,17.85194401,17.92323159,17.75093803,17.75093802,18.46893663,19.23181015,32.25768394,44.04578244,17.59371538,17.42794803,7.256036576,-1.420695914
1.338,17.68458181,17.78526436,17.85632446,17.68458181,17.68458181,18.39939639,19.15888688,32.17435366,43.97353614,17.52838342,17.36369598,7.222432875,-1.443828651
1.34,17.61843933,17.71879907,17.78963211,17.61843933,17.61843932,18.330084,19.08620647,32.09116108,43.90128393,17.46325851,17.29964395,7.188984393,-1.466762775
1.342,17.55251015,17.65254771,17.72315413,17.55251015,17.55251014,18.26099897,19.01376835,32.0081066,43.82902689,17.39834027,17.2357916,7.155690416,-1.48949948
1.344,17.48679385,17.58650986,17.6568901,17.48679385,17.48679385,18.19214083,18.94157199,31.92519061,43.75676613,17.33362834,17.17213861,7.12255023,-1.512039954
1.346,17.42129001,17.5206851,17.59083958,17.42129001,17.42129001,18.12350906,18.86961681,31.84241349,43.68450271,17.26912231,17.10868463,7.089563128,-1.534385377
1.348,17.35599819,17.45507299,17.52500217,17.35599819,17.35599819,18.0551032,18.79790227,31.75977562,43.61223771,17.20482181,17.04542933,7.056728403,-1.556536927
1.35,17.29091798,17.38967312,17.45937743,17.29091798,17.29091798,17.98692275,18.72642781,31.67727738,43.53997218,17.14072646,16.98237236,7.024045354,-1.57849577
1.352,17.22604893,17.32448506,17.39396494,17.22604893,17.22604893,17.91896721,18.65519288,31.59491912,43.46770718,17.07683585,16.91951337,6.991513281,-1.600263071
1.354,17.16139062,17.25950837,17.32876426,17.16139062,17.16139062,17.85123609,18.58419691,31.5127012,43.39544373,17.01314961,16.85685203,6.95913149,-1.621839986
1.356,17.09694261,17.19474263,17.26377498,17.09694261,17.09694261,17.78372891,18.51343935,31.43062398,43.32318289,16.94966734,16.79438798,6.926899286,-1.643227665
1.358,17.03270447,17.1301874,17.19899666,17.03270447,17.03270447,17.71644516,18.44291964,31.3486878,43.25092566,16.88638864,16.73212087,6.894815981,-1.664427253
1.36,16.96867576,17.06584225,17.13442886,16.96867576,16.96867576,17.64938435,18.37263722,31.266893,43.17867306,16.82331313,16.67005035,6.862880889,-1.685439888
